id,name,isFork,commits,branches,releases,forks,mainLanguage,defaultBranch,license,homepage,watchers,stargazers,contributors,size,createdAt,pushedAt,updatedAt,totalIssues,openIssues,totalPullRequests,openPullRequests,blankLines,codeLines,commentLines,metrics,lastCommit,lastCommitSHA,hasWiki,isArchived,isDisabled,isLocked,languages,labels,topics
150891532,cloudflare/quiche,false,,,,941,Rust,master,BSD-2-Clause,https://docs.quic.tech/quiche/,11271,11271,,25502,2018-09-29T18:22:05Z,2026-02-25T01:31:33Z,2026-02-25T10:52:52Z,296,296,,,,,,,2026-02-25T01:31:33Z,,false,false,false,,,,http3;network-programming;protocol;quic;rust
683837120,mfontanini/presenterm,false,,,,173,Rust,master,BSD-2-Clause,https://mfontanini.github.io/presenterm/,7875,7875,,7943,2023-08-27T21:15:15Z,2026-02-20T01:49:32Z,2026-02-25T12:03:45Z,43,43,,,,,,,2026-02-20T01:49:32Z,,false,false,false,,,,cli;markdown;markdown-slides;presentation;rust;slides;slideshow;terminal
157029163,hrkfdn/ncspot,false,,,,257,Rust,main,BSD-2-Clause,,6451,6451,,3663,2018-11-10T23:00:46Z,2026-02-24T16:49:58Z,2026-02-24T23:52:16Z,201,201,,,,,,,2026-02-24T16:49:58Z,,true,false,false,,,,
88950410,PyO3/rust-numpy,false,,,,132,Rust,main,BSD-2-Clause,,1337,1337,,19115,2017-04-21T06:36:48Z,2026-02-17T17:31:21Z,2026-02-19T14:14:09Z,28,28,,,,,,,2026-02-17T17:31:21Z,,true,false,false,,,,ndarray;numpy;numpy-capi;rust-bindings;rust-ndarray;rust-numpy
436518785,waycrate/swhkd,false,,,,70,Rust,main,BSD-2-Clause,https://git.sr.ht/~shinyzenith/swhkd,825,825,,5935,2021-12-09T07:15:55Z,2026-01-05T17:55:19Z,2026-02-25T13:29:09Z,101,101,,,,,,,2026-01-05T17:55:19Z,,false,false,false,,,,hotkey;hotkey-client;hotkey-daemons;hotkey-functionality;hotkey-server;hotkeys;linux;linux-app;rust;rust-application;rust-apps;rust-lang;rust-language
129449094,flatgeobuf/flatgeobuf,false,,,,99,Rust,master,BSD-2-Clause,https://flatgeobuf.org,773,773,,32362,2018-04-13T20:16:03Z,2026-02-11T09:00:45Z,2026-02-15T03:04:36Z,36,36,,,,,,,2026-02-11T09:00:45Z,,false,false,false,,,,
279115280,bergercookie/asm-lsp,false,,,,36,Rust,master,BSD-2-Clause,https://crates.io/crates/asm-lsp,548,548,,13816,2020-07-12T17:34:51Z,2026-02-07T23:36:46Z,2026-02-25T14:59:25Z,28,28,,,,,,,2026-02-07T23:36:46Z,,false,false,false,,,,assembly-language;assembly-x86;assembly-x86-64;language-server;language-server-protocol;rust-lang
445695426,playit-cloud/playit-agent,false,,,,49,Rust,master,BSD-2-Clause,,446,446,,2011,2022-01-08T01:23:46Z,2026-01-16T01:51:20Z,2026-02-24T15:50:26Z,23,23,,,,,,,2026-01-16T01:51:20Z,,true,false,false,,,,
71995323,jedisct1/iptoasn-webservice,false,,,,72,Rust,master,BSD-2-Clause,,316,316,,148,2016-10-26T11:09:33Z,2025-12-08T10:29:39Z,2026-02-25T10:32:36Z,4,4,,,,,,,2025-12-08T10:29:39Z,,false,false,false,,,,as;asn;bgp;ip;ip2asn;iptoasn
1017026150,styx-emulator/styx-emulator,false,,,,22,Rust,main,BSD-2-Clause,https://docs.styx-emulator.org/,275,275,,59185,2025-07-09T23:04:16Z,2026-02-23T20:34:06Z,2026-02-21T01:02:24Z,67,67,,,,,,,2026-02-23T20:34:06Z,,false,false,false,,,,coprocessor;dsp;emulation;emulator;firmware
13113686,jedisct1/rust-bloom-filter,false,,,,54,Rust,master,BSD-2-Clause,,272,272,,229,2013-09-26T05:25:12Z,2026-02-03T06:30:36Z,2026-02-25T05:52:52Z,1,1,,,,,,,2026-02-03T06:30:36Z,,true,false,false,,,,
216094551,libbpf/libbpf-sys,false,,,,56,Rust,master,BSD-2-Clause,https://crates.io/crates/libbpf-sys/,265,265,,209,2019-10-18T19:34:24Z,2026-02-04T21:12:13Z,2026-02-11T18:26:05Z,6,6,,,,,,,2026-02-04T21:12:13Z,,false,false,false,,,,bpf;ebpf;linux;rust;xdp
926169351,rorosen/zeekstd,false,,,,5,Rust,main,BSD-2-Clause,,257,257,,10860,2025-02-02T18:03:01Z,2026-02-24T09:55:54Z,2026-02-20T11:36:38Z,4,4,,,,,,,2026-02-24T09:55:54Z,,true,false,false,,,,cli-app;compression;rust;zstd
222590139,iqlusioninc/yubikey.rs,false,,,,49,Rust,main,BSD-2-Clause,,253,253,,2606,2019-11-19T02:25:22Z,2026-02-19T00:34:55Z,2026-02-23T18:32:51Z,25,25,,,,,,,2026-02-19T00:34:55Z,,true,false,false,,,,
