cj-vana/claude-swarm	claude
ckelsoe/claude-skill-prompt-architect	skill
claude-world/claude-skill-antivirus	skill
claude-world/notebooklm-skill	skill
claude-php/claude-php-agent	claude
clawdotnet/openclaw.net	claw
closedloop-ai/claude-plugins	claude
cloudwego/eino-examples	example
cmb211087/azure-diagrams-skill	skill
cnemri/google-genai-skills	skills
codee-sh/medusa-plugin-automations	plugin
codewithmukesh/dotnet-claude-kit	claude
coinbase/agentic-wallet-skills	skills
comet-ml/opik-claude-code-plugin	claude
conorluddy/xclaude-plugin	claude
conorluddy/ios-simulator-skill	skill
cookjohn/gs-skills	skills
coreyepstein/hq-starter-kit	starter
coreyhaines31/marketingskills	skills
cosformula/douban-sync-skill	skill
crafter-station/skills	skills
crazyMarky/pentest-skills	skills
crazynomad/skills	skills
crimeacs/claude-note	claude
cubenlp/ChatTool	tool
curiositech/some_claude_skills	skills
cyrilliu1974/Clawdbot-Next	claw
d-kimuson/claude-code-viewer	claude
daaain/claude-code-log	claude
daamitt/skill-issue	skill
daggerhashimoto/openclaw-nerve	claw
dailydevtools/Daily-Dev-Tools	tool
danielmiessler/PAIPlugin	plugin
dariushoule/x64dbg-skills	skills
darraghh1/my-claude-setup	setup
datadrivenconstruction/DDC_Skills_for_AI_Agents_in_Construction	skills
davepoon/buildwithclaude	claude
davidortinau/MauiBootstrapTheme	bootstrap
davidvkimball/obsidian-dev-skills	skills
davila7/claude-code-templates	template
daymade/claude-code-skills	skills
dbt-labs/dbt-agent-skills	skills
dcstrange/ClawTeam	claw
deborahikssv/Antigravity-claw	claw
deepgram/dglabs-deepclaw	claw
defendend/Claude-ast-index-search	claude
delexw/claude-code-misc	claude
denoland/skills	skills
dev-proxy-tools/toolkit	tool
devoxx/DevoxxGenieIDEAPlugin	plugin
devtodollars/mvp-boilerplate	boilerplate
dgk-dev/dgk-claude	claude
dgalarza/claude-code-workflows	claude
dgunning/edgartools	tool
dhruvanbhalara/skills	skills
dinesh-git17/claudehome	claude
dlupiak/claude-session-dashboard	claude
dnouri/ai-config	config
dongshuyan/openclaw-zh	claw
dotnet/android-tools	tool
doudouHubs/ace-tool-windows	tool
dpconde/claude-android-skill	skill
dragosroua/claude-content-skills	skills
drandyhaas/KiCadRoutingTools	tool
dreamiurg/claude-mountaineering-skills	skills
drewipson/claude-code-config	config
drivelineresearch/autoresearch-claude-code	claude
dubuqingfeng/dotfiles	dotfiles
duncankmckinnon/arize_toolkit	tool
duolaAmengweb3/clawquant-trader	claw
dvdsgl/claude-canvas	claude
dylantarre/design-system-skills	skills
e-mon/geminiclaw	claw
egebese/skill-manager	skill
ejirocodes/vite-plugin-asset-manager	plugin
elastic/agent-skills	skills
elb-pr/claudikins-tool-executor	tool
elevenlabs/skills	skills
elithrar/dotfiles	dotfiles
emdashcodes/claude-code-plugins	claude
emptykid/photoshop-llm-skill	skill
eobarretooo/ClawLite	claw
ephemeraldew/skill_mcp	skill
eric861129/SKILLS_All-in-one	skills
ericgandrade/claude-superskills	skills
ericwang915/PythonClaw	claw
ersinkoc/project-bootstrap	bootstrap
ertugrulakben/cashclaw	claw
eth0izzle/security-skills	skills
eugenepyvovarov/things3-agent-skill	skill
excatt/superclaude-plusplus	claude
expo/skills	skills
fanani-radian/openclaw-sumopod	claw
fcakyon/claude-codex-settings	claude
feedtailor/ccskill-nanobanana	skill
feiskyer/claude-code-settings	claude
felixrieseberg/claude-coach	claude
firebase/agent-skills	skills
firebase/firebase-tools	tool
first-fluke/fullstack-starter	starter
fkesheh/skill-mcp	skill
flare-foundation/flare-ai-skills	skills
fleurytian/awesome-claude-skills	skills
flonat/claude-research	claude
flpbalada/my-opencode-config	config
forsonny/The-Crucible-Writing-System-For-Claude	claude
fractalmind-ai/agent-manager-skill	skill
framer/plugins	plugin
framix-team/openclaw-tavily	claw
freema/openclaw-mcp	claw
freema/firefox-devtools-mcp	tool
fugazi/test-automation-skills-agents	skills
fullstackhero/dotnet-starter-kit	starter
gaoziman/claude-context-manager	claude
gapmiss/obsidian-plugin-skill	skill
gastown-publish/gasclaw	claw
geogons/skill-financial-analyst	skill
georgekhananaev/claude-skills-vault	skills
getsentry/skills	skills
github/awesome-copilot	awesome
gked2121/claude-skills	skills
gl0bal01/malware-analysis-claude-skills	skills
gleanwork/claude-plugins	claude
gmh5225/awesome-game-security	awesome
gmickel/gmickel-claude-marketplace	claude
gohypergiant/standard-toolkit	tool
google-labs-code/jules-skills	skills
google-labs-code/stitch-skills	skills
gotalab/skillport	skill
grafana/plugin-tools	plugin
gregorydickson/pickle-rick-claude	claude
greyhaven-ai/claude-code-config	config
guanyang/antigravity-skills	skills
guia-matthieu/clawfu-skills	skills
guinacio/claude-image-gen	claude
hadamyeedady12-dev/claude-ultimate-hud	claude
hadrysm/nextjs-boilerplate	boilerplate
hamr0/agentic-toolkit	tool
hanyki111/memory_tool	tool
hao-cyber/skill-evolution	skill
haowjy/creative-writing-skills	skills
happycapy-ai/Happycapy-skills	skills
happycastle114/oh-my-openclaw	claw
harlan-zw/skilld	skill
harperaa/bastionclaw	claw
hashgraph-online/registry-broker-skills	skills
hay-kot/scaffold	scaffold
hc-tec/my-collection-skills	skills
heeyo-life/skillboss-skills	skills
heimanba/claw-switch	claw
helenigtxu/TradingView-Claw	claw
henry-y/openclaw-paper-tools	claw
heyitsnoah/claudesidian	claude
hongsw/plugin-for-claude-research	claude
hookdeck/webhook-skills	skills
hsliuustc0106/vllm-omni-skills	skills
huangkiki/dailypaper-skills	skills
huangwb8/skills	skills
huggingface/skills	skills
huifer/skill-security-scan	skill
huseyindeniz/vite-react-dapp-template	template
hvwin8/ClawX	claw
hyperlane-xyz/hyperlane-registry	registry
iSerter/laravel-claude-agents	claude
iamzifei/wechat-article-publisher-skill	skill
iamzhihuix/happy-claude-skills	skills
iamzifei/linkedin-article-publisher-skill	skill
ianyimi/payloadcms-redis-plugin	plugin
iblai/iblai-openclaw-router	claw
ibreez3/xiaohongshu-skill	skill
imxv/Pretty-mermaid-skills	skills
inerba/filament-db-config	config
insightflo/claude-impl-tools	claude
instavm/open-skills	skills
ionclaw-org/ionclaw	claw
ios-xr/xrd-tools	tool
isjiamu/jiamu-skills	skills
itsmostafa/aws-agent-skills	skills
jMerta/codex-skills	skills
jacksonjp0311-gif/Clawbot-skills	skills
jaguarliuu/jaguarclaw	claw
jaktestowac/awesome-copilot-for-testers	awesome
jamesjlundin/full-stack-web-and-mobile-template	template
jamiebrynes7/obsidian-todoist-plugin	plugin
jasonkneen/agent-skills	skills
javierbrea/eslint-plugin-boundaries	plugin
jcaw/talon_config	config
jdubois/dr-jskill	skill
jduncan-rva/skill-porter	skill
jeffh/claude-plugins	claude
jefflester/claude-skills-supercharged	skills
jenkinsci/explain-error-plugin	plugin
jeremy0x/meta-tag-boilerplate	boilerplate
jezweb/claude-skills	skills
jholhewres/devclaw	claw
jikssha/openclaw-dae-skills	skills
jkitchin/skillz	skill
jleechanorg/claude-commands	claude
jmanhype/claude-code-plugin-marketplace	claude
joe-re/eyes-on-claude-code	claude
joelazar/kagi-skills	skills
joelazar/dotfiles	dotfiles
joeseesun/skill-publisher	skill
johnrogers/claude-swift-engineering	claude
johnson7788/MultiUserClaw	claw
jontsai/openclaw-command-center	claw
joshuadavidthomas/opencode-agent-skills	skills
joylarkin/openclaw-security-news	claw
jshchnz/claude-code-scheduler	claude
julianobarbosa/claude-code-skills	skills
julianromli/droid-factory-template	template
jykim/claude-obsidian-skills	skills
kaichen/amap-skill	skill
kangarooking/x-skills	skills
kanyun-inc/reskill	skill
kappa9999/ClawShield	claw
kdpa-llc/local-skills-mcp	skills
kedbin/opencode-skills	skills
kejilion/AI-Skills	skills
kellyclaudeai/openclaw-deck	claw
kevintsengtw/dotnet-testing-agent-skills	skills
keysersoose/claude-agent-builder	claude
kingbootoshi/nano-banana-2-skill	skill
kingchun1991/nextjs-chakra-starter-blog	starter
koreyba/Claude-Skill-pdf-to-epub	skill
kousen/claude-code-training	claude
krispuckett/skill-issue	skill
kshidenko/openclaw-mem0-v2	claw
ktao732084-arch/openclaw_memory_supersystem-v1.0	claw
kubony/claude-knowledge-graph	claude
kukapay/crypto-skills	skills
kumaran-is/claude-code-onboarding	claude
kurotu/VRCQuestTools	tool
kylehughes/the-unofficial-swift-concurrency-migration-skill	skill
kylehughes/the-unofficial-swift-programming-language-skill	skill
kylesnowschwartz/claude-bumper-lanes	claude
l-mb/python-refactoring-skills	skills
lackeyjb/playwright-skill	skill
lackeyjb/claude-conductor	claude
laguagu/claude-code-nextjs-skills	skills
langchain-ai/skills-benchmarks	skills
langfuse/skills	skills
larksuite/openclaw-lark	claw
lasso-security/claude-hooks	claude
lattifai/omni-captions-skills	skills
lauroguedes/mary-ui-starter-kit	starter
lee-fuhr/claude-session-index	claude
leeovery/claude-laravel	claude
leionion/ClawForge	claw
leogodin217/leos_claude_starter	starter
letzdoo/claude-marketplace	claude
lexler/skill-factory	skill
lifangda/claude-plugins	claude
likaku/Mck-ppt-design-skill	skill
linuxhsj/openclaw-zero-token	claw
liqiongyu/lenny_skills_plus	skills
lishix520/academic-paper-skills	skills
liteclaw/liteclaw	claw
littleben/awesomeAgentskills	skills
livekit-examples/agent-starter-python	starter
livekit-examples/agent-starter-node	starter
liwoo/goravel-inertia-tw-starter	starter
lllooollpp/clawdbot-cn	claw
lorenzovenice/nanoclaw-venice	claw
louloulin/claude-agent-sdk	claude
lpigeon/ros-skill	skill
lsp-client/lsp-skill	skill
lubusIN/agent-skills	skills
lucifer1004/claude-skill-typst	skill
luoluoluo22/jianying-editor-skill	skill
luongnv89/claude-howto	claude
lynx-community/skills	skills
m1heng/clawdbot-feishu	claw
machina-sports/sports-skills	skills
mahidalhan/claude-hacks	claude
majiayu000/claude-skill-registry	skill
majiayu000/claude-arsenal	claude
mapbox/mapbox-agent-skills	skills
marcioaltoe/claude-craftkit	claude
marconae/speq-skill	skill
marimo-team/skills	skills
martinemde/skillet	skill
martinpmm/Finclaw	claw
masuP9/a11y-specialist-skills	skills
max-sixty/jean-claude	claude
maxvaega/awesome-skills	skills
maxvaega/skillkit	skill
mcollina/skills	skills
meetrais/claude-agent-skills	skills
melodic-software/claude-code-plugins	claude
memovai/mimiclaw	claw
memvid/claude-brain	claude
mgechev/skillgrade	skill
mholovetskyi/openclawenterprise	claw
michaelboeding/skills	skills
microclaw/microclaw	claw
micronaut-projects/micronaut-project-template	template
micronaut-projects/micronaut-starter	starter
microsoft/Agent365-devTools	tool
microsoft/power-platform-skills	skills
microsoft/skills-for-copilot-studio	skills
microsoft/skills	skills
mikkelkrogsholm/skills	skills
mims-harvard/ToolUniverse	tool
mintuz/claude-plugins	claude
mkdelta221/claude-cortex	claude
mlflow/skills	skills
mlolson/claude-spp	claude
mlunato47/claude-grc-plugin	claude
mode-io/mode-io-skills	skills
mohitmishra786/low-level-dev-skills	skills
molefrog/skills	skills
molloryn/claude-verify	claude
moritalous/claude-code-on-agentcore	claude
mosaxiv/clawlet	claw
mozilla-ai/clawbolt	claw
mp-web3/claude-starter-kit	starter
mskelton/eslint-plugin-playwright	plugin
mukul975/Anthropic-Cybersecurity-Skills	skills
multivmlabs/ralph-starter	starter
muratcankoylan/Agent-Skills-for-Context-Engineering	skills
mvanhorn/last30days-skill	skill
mxyhi/ok-skills	skills
mylo-2001/hyperclaw	claw
namastexlabs/automagik-tools	tool
natnew/Awesome-Prompt-Engineering	awesome
navotvolkgroundup/groundup-toolkit	tool
nclamvn/openclawvn	claw
neondatabase/agent-skills	skills
netresearch/jira-skill	skill
neul-labs/openclawMU	claw
neutree-ai/openapi-to-skills	skills
nextlevelbuilder/ui-ux-pro-max-skill	skill
niaka3dayo/agent-skills-vrc-udon	skills
nicmarti/Claudette	claude
ninehills/skills	skills
nirholas/bnb-chain-toolkit	tool
nj19257/FastSkills	skills
nlelouche/Unity-SkillForge	skill
norsizu/comfyui-zimage-skill	skill
notedit/happy-skills	skills
notum-cz/strapi-next-monorepo-starter	starter
notum-cz/strapi-plugin-tiptap-editor	plugin
nrjdalal/zerostarter	starter
nrwl/nx-ai-agents-config	config
nullhack/python-project-template	template
numman-ali/n-skills	skills
nuxt-modules/mcp-toolkit	tool
nwp/suno-song-creator-plugin	plugin
nyosegawa/skills	skills
oaustegard/claude-skills	skills
ognjengt/founder-skills	skills
ojowwalker77/Claude-Matrix	claude
okwinds/skills-runtime-sdk	skills
oliver-kriska/claude-elixir-phoenix	claude
olliepro/Codex-Reflect-Skill	skill
omer-metin/skills-for-antigravity	skills
omniaura/omniclaw	claw
one2x-ai/medeo-video-skill	skill
onmax/npm-agentskills	skills
oopslink/trading-skills	skills
op7418/Claude-to-IM-skill	skill
op7418/Youtube-clipper-skill	skill
op7418/Document-illustrator-skill	skill
openJiuwen-ai/jiuwenclaw	claw
openxjarvis/openclaw-python	claw
ourines/worktree-task-plugin	plugin
oxidian/cc-plugins	plugin
oyjt/uniapp-vue3-template	template
oymy/dida365-ai-tools	tool
paid-tw/skills	skills
pandazki/pneuma-skills	skills
parallax-ai-llc/claude-orchestrator	claude
parcadei/Continuous-Claude-v3	claude
pass-with-high-score/devtool-web	tool
paulrobello/claude-office	claude
pavangudiwada/awesome-ai-sre	awesome
pchalasani/claude-code-tools	claude
pepicrft/openclaw-plugin-loom	claw
peteromallet/dataclaw	claw
phatblat/dotfiles	dotfiles
pheuter/claude-agent-desktop	claude
photostructure/exiftool-vendored.js	tool
phughesmcr/deno-mcp-template	template
pinchbench/skill	skill
pinecone-io/pinecone-claude-code-plugin	claude
piotrski/agent-react-devtools	tool
plastic-labs/claude-honcho	claude
plastic-labs/openclaw-honcho	claw
poco-ai/poco-claw	claw
polyipseity/obsidian-plugin-library	plugin
pomerium/chatgpt-app-typescript-template	template
popup-studio-ai/bkit-claude-code	claude
pproenca/dot-skills	skills
prajapatimehul/claude-aws-cost-saver	claude
pranavred/claude-code-documentation-skill	skill
prassanna-ravishankar/a2a-registry	registry
pratikxpanda/agentskills-sdk	skills
profbernardoj/everclaw-community-branches	claw
protokol/solidity-typescript-hardhat-template	template
qhkm/zeptoclaw	claw
qwibitai/nanoclaw	claw
rainoftime/pl-skills	skills
ramakay/claude-self-reflect	claude
rameerez/claude-code-startup-skills	skills
ranacseruet/clawphone	claw
raugadh/fila-starter	starter
ravila4/claude-adhd-skills	skills
rayclaw/rayclaw	claw
rbarcante/claude-conductor	claude
rcarmo/piclaw	claw
realjaymes/marketingagentskills	skills
redclawsystems/clawbernetes	claw
redis/agent-skills	skills
reduxjs/redux-toolkit	tool
regression-io/coder-config	config
repo-phuocdt/prompt-engineer-skill	skill
resend/resend-skills	skills
rfxlamia/skillkit	skill
riba2534/happyclaw	claw
rickybloomfield/OuraClaw	claw
ricoberger/grafana-kubernetes-plugin	plugin
rmyndharis/antigravity-skills	skills
robipop22/openclaw-memory	claw
rohanpatriot/nextjs-directory-boilerplate	boilerplate
rohitg00/awesome-claude-code-toolkit	awesome
rohitg00/skillkit	skill
rscheiwe/open-skills	skills
rstackjs/agent-skills	skills
rudybear/renderdoc-skill	skill
runkids/skillshare	skills
rwjdk/AgentFrameworkToolkit	tool
ryanbbrown/revealjs-skill	skill
ryanlyn/readwise-skill	skill
saeed-vayghan/gemini-agent-skills	skills
sagarmk/beacon-plugin	plugin
saleor/configurator	config
saloonphp/laravel-plugin	plugin
sanity-io/agent-toolkit	tool
sanjay3290/ai-skills	skills
sanyuan0704/sanyuan-skills	skills
scaffold-eth/scaffold-eth-2	scaffold
scalyclaw/scalyclaw	claw
sciknow-io/skillful-alhazen	skill
scitix/siclaw	claw
scottfalconer/self-learning-skills	skills
secondsky/claude-skills	skills
sendaifun/skills	skills
seo-skills/seo-audit-skill	skill
sepivip/claude-skill-bog-payment-gateway	skill
sepivip/SeekerClaw	claw
severity1/claude-code-auto-memory	claude
severity1/claude-code-prompt-improver	claude
shanselman/nightscout-cgm-skill	skill
shareAI-lab/learn-claude-code	claude
shareAI-lab/shareAI-skills	skills
shining319/claude-code-single-person-workflow	claude
shinpr/ai-coding-project-boilerplate	boilerplate
shiquda/roadmap-skill	skill
shouxuai/openclaw-lynx-guardian	claw
shuvonsec/claude-bug-bounty	claude
shynlee04/hivemind-plugin	plugin
siberiacancode/agent-skills	skills
sickn33/antigravity-awesome-skills	skills
singularityhacker/bank-skills	skills
sjnims/cc-plugin-eval	plugin
skala-io/legal-skills	skills
skanehira/rust-cli-template	template
skilluse/skilluse	skill
slhleosun/EvoClaw	claw
slowmist/misttrack-skills	skills
smallnest/goskills	skills
smallnest/goclaw	claw
smerchek/claude-epub-skill	skill
smixs/skill-conductor	skill
softaworks/agent-toolkit	tool
solana-clawd/openclaw-solana-plugins	claw
solana-foundation/solana-dev-skill	skill
solar-luna/Fully-automatic-article-generation-skill	skill
solatis/claude-config	config
songjiayang/photo-studio-skill	skill
sonofmagic/monorepo-template	template
specstoryai/agent-skills	skills
spring-ai-alibaba/examples	example
spruikco/fat-agent-skill	skill
sruthir28/enterprise-ai-skills	skills
stackblitz/starters	starter
stacklok/toolhive	tool
stacklok/toolhive-catalog	tool
stacklok/toolhive-cloud-ui	tool
stacklok/toolhive-registry-server	registry
stacklok/toolhive-studio	tool
staruhub/ClaudeSkills	skills
staskh/trading_skills	skills
stepandel/openclaw-linear	claw
streamlit/agent-skills	skills
study8677/antigravity-workspace-template	template
sugarforever/01coder-agent-skills	skills
sugupoko/xxxx_kaggle_starterRepository	starter
supabase/agent-skills	skills
surisuririsu/gakumas-tools	tool
swapcoffee/openclaw-ton-skill	skill
swarmclawai/swarmclaw	claw
swiftwasm/skills	skills
swizardlv/openclaw_openviking_skill	skill
syncfusion/maui-toolkit	tool
taco-devs/clawkeep	claw
takechanman1228/claude-ecom	claude
takumiyoshikawa/skill-loop	skill
talesofai/neta-skills	skills
tdimino/claude-code-minoan	claude
team-attention/plugins-for-claude-natives	claude
tech-shrimp/agent-skills-examples	skills
techwolf-ai/ai-first-toolkit	tool
tencent-connect/openclaw-qqbot	claw
tenequm/skills	skills
terramate-io/agent-skills	skills
terrylica/cc-skills	skills
terryso/bmad-starter-kit	starter
testcontainers/claude-skills	skills
thedaviddias/skill-check	skill
thomasgauvin/claude-agent-sdk-in-cloudflare-containers	claude
tiero/claw-cash	claw
tilework-tech/nori-skillsets	skills
timothywarner-org/claude-code	claude
tisu19021997/langclaw	claw
tjboudreaux/cc-thinking-skills	skills
tkersey/dotfiles	dotfiles
todofixthis/class-registry	registry
tombelieber/claude-view	claude
tophant-ai/ClawVault	claw
tpitsunov/obsidian-skills	skills
trading212-labs/agent-skills	skills
transilienceai/communitytools	tool
travisjneuman/.claude	claude
tripleyak/SkillForge	skill
tsale/awesome-dfir-skills	skills
turmyshevd/openclawgotchi	claw
twwch/OpenSkills	skills
typefully/agent-skills	skills
udapy/rust-agentic-skills	skills
udecode/plate-playground-template	template
udecode/plate-template	template
unclecatvn/agent-skills	skills
uni-helper/skills	skills
untitled-data-company/data-skills	skills
uw-ssec/rse-plugins	plugin
varadhjain/granola-claude-plugin	claude
veelenga/claude-mermaid	claude
vercel-labs/bash-tool	tool
vercel/examples	example
vitejs/devtools	tool
vnicolescu/claude-expert-skill-creator	skill
vueuse/skills	skills
w00ing/seer-skill	skill
wandb/skills	skills
wanshuiyin/Auto-claude-code-research-in-sleep	claude
warpdotdev/oz-skills	skills
waynesutton/convexskills	skills
wbern/claude-instructions	claude
weaviate/agent-skills	skills
webleon/tech-earnings-deepdive-openclaw-skill	skill
wednesday-solutions/ai-agent-skills	skills
white0dew/XiaohongshuSkills	skills
wieslawsoltes/xaml-csharp-development-skill-for-avalonia	skill
wlzh/skills	skills
wrsmith108/linear-claude-skill	skill
wshuyi/x-article-publisher-skill	skill
x-cmd/skill	skill
xRay2016/openclaw-mem0-plugin	claw
xavimondev/hubdev.tools	tool
xenitV1/claude-code-maestro	claude
xiaotianfotos/skills	skills
xiaotonng/pikiclaw	claw
xingyingyuzhui/openclaw-QQ	claw
xirothedev/agent-skills	skills
xmtplabs/xmtp-agent-examples	example
xstongxue/best-skills	skills
xu-xiang/everything-claude-code-zh	claude
xuthreekid/clawchain	claw
yangkun19921001/PP-Claw	claw
yellow-hammer/vscode-1c-platform-tools	tool
yhy0/ghsa-skill-builder	skill
yizhiyanhua-ai/zimage-skill	skill
yogesharc/babyclaw	claw
yorkeccak/scientific-skills	skills
yorrick/claude-code-plugins	claude
youdotcom-oss/dx-toolkit	tool
youngkent/clawtime	claw
ysyecust/everything-claude-code	claude
yunix-kyopro/visualizer-template-public	template
yunshu0909/yunshu_skillshub	skills
yusufkaraaslan/Skill_Seekers	skill
z-soulx/ai-toolkit	tool
z0gSh1u/oh-my-writing-skill	skill
zai-org/zai-coding-plugins	plugin
zenobi-us/dotfiles	dotfiles
zh-xx/legal-assistant-skills	skills
zhanghaonan777/Seedance2-skill	skill
zhe-qi/clhoria-template	template
zhizhuodemao/ai-reverse-toolkit	tool
zhylq/yuan-skills	skills
zifeixu85/videofly-template	template
zjunlp/SkillNet	skill
zocomputer/skills	skills
zscole/model-hierarchy-skill	skill
zubair-trabzada/ai-sales-team-claude	claude
zubair-trabzada/ai-marketing-claude	claude
zubair-trabzada/geo-seo-claude	claude
0oooooooo0/skillless	skill
0xBigBoss/claude-code	claude
0xrdan/claude-router	claude
170-carry/codex-tools	tool
1sadjlk/bounty-hunter-skill	skill
24601/surreal-skills	skills
24mlight/StockClaw	claw
3445286649/openclaw-deploy	claw
ABCFed/claude-marketplace	claude
ALT-F4-LLC/dotfiles.vorpal	dotfiles
ARM-software/Tool-Solutions	tool
AbYousef739/clawcache-free	claw
Agent-3-7/agent37-skills-collection	skills
AgiFlow/claude-code-prompt-analysis	claude
AgriciDaniel/claude-ads	claude
AgriciDaniel/claude-blog	claude
AgriciDaniel/claude-prompts	claude
AgriciDaniel/claude-seo	claude
AgriciDaniel/claude-shorts	claude
AgriciDaniel/skill-forge	skill
AkaliKong/PaperClaw	claw
AlexAtmtit/custom-skills	skills
AlmogBaku/debug-skill	skill
AlteredCraft/claude-code-plugins	claude
AmadeusITGroup/prompt-registry	registry
Amanbh997/Urban-Design-Skills-Claude	skills
AmrDab/clawd-cursor	claw
AndyBold/obsidian-openclaw	claw
Anemll/anemllclaw	claw
ArabelaTso/Skills-4-SE	skills
ArtemXTech/personal-os-skills	skills
Asif2BD/JARVIS-Mission-Control-OpenClaw	claw
AvivK5498/The-Claude-Protocol	claude
Axinom/mosaic-media-template	template
Azure-Samples/agent-skills-dotnet-demo	skills
Azure/AppConfiguration-KubernetesProvider	config
Azure/azure-api-management-policy-toolkit	tool
BEARLY-HODLING/claude-canvas	claude
BankrBot/claude-plugins	claude
BayramAnnakov/chatgpt-app-skill	skill
BayramAnnakov/claude-reflect	claude
BearHuddleston/mcp-server-template	template
Besty0728/Unity-Skills	skills
Bhanunamikaze/Agentic-SEO-Skill	skill
BlockRunAI/ClawRouter	claw
BluebagAI/skills	skills
BrownFineSecurity/picocom-claude-skill	skill
BuffMcBigHuge/ComfyClaw	claw
Bystrol/astro-medusa-starter	starter
CefBoud/MonClaw	claw
CharlesHoskinson/dancesWithClaws	claw
ChenKuanSun/openclaw-p2p	claw
ChenKuanSun/openclaw-world	claw
Ckokoski/authorclaw	claw
Classic298/open-webui-plugins	plugin
Clawland-AI/Geneclaw	claw
ClawBio/ClawBio	claw
ClawMobile/ClawMobile	claw
CleverCloud/clever-tools	tool
ClickHouse/agent-skills	skills
CloudAI-X/claude-workflow-v2	claude
ClutchEngineering/coach-claude	claude
CodeAlive-AI/agents-reflection-skills	skills
CommandCodeAI/agent-skills	skills
Comfy-Org/workflow_templates	template
CommanderZed/Physiclaw	claw
ComposioHQ/skills	skills
ComposioHQ/openclaw-composio	claw
ComposioHQ/open-claude-cowork	claude
CopeeeTang/rednote-mind-skills	skills
Crestdrasnip/Claude-Zeroclaw	claw
CyberImmortal/clawdrive	claw
DAnonyvinciT/akshare-stock-skill	skill
Dailiduzhou/cocos-creator-dev-skill	skill
DandanLLab/legadoSkill	skill
DavinciEvans/bilibili-subtitle-download-skill	skill
DeL-TaiseiOzaki/claude-code-orchestra	claude
Degenapetrader/EVClaw	claw
Dev-GOM/claude-code-marketplace	claude
Dianel555/DSkills	skills
DingyangLyu/MatClaw	claw
DougTrajano/pydantic-ai-skills	skills
DrugClaw/DrugClaw	claw
Dwolla/integration-examples	example
ElliotJLT/Claude-Skill-Potions	skill
Enderfga/openclaw-claude-code-skill	skill
Enriquefft/openclaw-kapso-whatsapp	claw
ErkanBarin/playwright-agent-mcp-starter	starter
EverClaw/EverClaw	claw
EveryInc/compound-engineering-plugin	plugin
Everyone-Needs-A-Copilot/claude-copilot	claude
Evil0ctal/Reverse-Engineering-Online-Toolkit	tool
Fausto-404/js-reverse-automation--skill	skill
Fergana-Labs/claude_agent_desktop	claude
Fin-Chelae/FinClaw	claw
FogDong/soleclaw	claw
Fujigo-Software/f5-framework-claude	claude
GAIK-project/gaik-toolkit	tool
GPTomics/bioSkills	skills
Geeksfino/finskills	skills
Geeksfino/openskills	skills
GenTelLab/trustclaw	claw
GenerativeAgents/claude-code-book-chapter8	claude
Golden2002/legal-research-skill	skill
GongLingRui/screen-creative-skills	skills
Grail-Computer/FastClaw	claw
GregTheGreek/claude-obsidian	claude
HKUDS/ClawWork	claw
Haehnchen/idea-php-symfony2-plugin	plugin
HaoxuanLiTHUAI/awesome_cognitive_and_neuroscience_skills	skills
Harishwarrior/flutter-claude-skills	skills
HazAT/pi-config	config
Heartflabrace/Doubao-Claw	claw
HelloRuru/claude-memory-engine	claude
HeshamFS/materials-simulation-skills	skills
HexRaysSA/ida-claude-plugins	claude
HoangNguyen0403/agent-skills-standard	skills
HorusGoul/eslint-plugin-react-render-types	plugin
HuangYuChuh/ComfyUI_Skills_OpenClaw	skills
IndianOldTurtledove/codex-oss-maintainer-toolkit	tool
Indie-Kit/nextjs-saas-starter	starter
IstiN/dmtools	tool
Jaganpro/sf-skills	skills
Jeffallan/claude-skills	skills
JoelLewis/finance_skills	skills
JustSteveKing/laravel-api-skill	skill
K-Dense-AI/claude-scientific-skills	skills
K-Dense-AI/claude-scientific-writer	claude
KaguraNanaga/document-format-skills	skills
Karanjot786/agent-skills-cli	skills
Kasempiternal/Claude-Agent-System	claude
KimYx0207/Claudecode-Codex-Gemini	claude
KimYx0207/claude-memory-3layer	claude
Kxrbx/Clawlet	claw
L-LesterYu/OpenClaw-hot-skills-zh	skills
LSTM-Kirigaya/openclaw-onebot	claw
LambdaTest/agent-skills	skills
LangConfig/langconfig	config
Learning-Bayesian-Statistics/baygent-skills	skills
LeoYeAI/openclaw-master-skills	skills
Lets7512/rlm-skill	skill
Lombiq/Tailwind-Agent-Skills	skills
Lord-hair/pyclaw	claw
Lubu-Labs/langchain-agent-skills	skills
Lucklyric/cc-dev-tools	tool
LukeRenton/explore-claude-code	claude
MINT-SJTU/RoboClaw	claw
MaTriXy/auto-skill	skill
MadAppGang/claude-code	claude
ManageXR/claude-unity-bridge	claude
Mann1988/awesome-claude-skills	skills
MassLab-SII/open-agent-skills	skills
Mathews-Tom/praxis-skills	skills
MegaSuperKitty/WeClaw	claw
MobileClaw/MobileClaw	claw
MoizIbnYousaf/Ai-Agent-Skills	skills
MrMao007/rednote-skills	skills
NVIDIAGameWorks/toolkit-remix	tool
NanmiCoder/claude-code-skills	skills
Narwhal-Lab/MagicSkills	skills
Nateliason/send-to-openclaw	claw
NickCrew/claude-cortex	claude
NikiforovAll/lazyclaude	claude
Nikolay-Shirokov/cc-1c-skills	skills
NoEdgeAI/iphoneclaw	claw
Noi1r/powerpoint-skill	skill
Noizefield/audio-plugin-coder	plugin
Norman-bury/articlewriting-skill	skill
OEN-Tech/incident-report-skill	skill
