droidrun/droidrun,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T20:49:19Z,7945,false,false,1,1,0,0,0,0,0,0,0,0,965313467,droidrun/droidrun,false,999,15,36,805,Python,main,MIT,https://droidrun.ai,7945,7945,30,85493,2025-04-12T22:03:47Z,2026-03-12T17:27:12Z,2026-03-15T01:04:56Z,,29,,,,,,,2026-03-12T17:27:12Z,98b762d06a77e243fca66e830b7fa98d7c0124ee,false,false,false,,Python;Jinja;Dockerfile;Shell,,ai-agents;android;android-automation;hacktoberfest;mobile-automation
engneer-hamachan/ruby-ti,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T20:51:18Z,65,false,false,1,0,0,0,0,0,0,0,0,0,1049025397,engneer-hamachan/ruby-ti,false,985,1,0,2,Go,main,MIT,,65,65,1,7356,2025-09-02T11:30:55Z,2026-03-14T22:19:04Z,2026-03-14T22:18:31Z,,0,,,,,,,2026-03-14T22:19:04Z,4af464f099f6943ffe1d641bff74776edb41fa72,true,false,false,,Go;Ruby;Vim Script;Shell;Makefile,,
ethanolivertroy/fedramp-docs-mcp,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T20:52:16Z,17,false,false,1,1,0,0,0,0,0,0,0,0,1073382116,ethanolivertroy/fedramp-docs-mcp,false,92,5,4,4,TypeScript,main,MIT,,17,17,3,33073,2025-10-10T03:15:00Z,2026-03-11T02:03:28Z,2026-03-13T01:28:22Z,,2,,,,,,,2026-03-11T02:03:28Z,1e8b5dab03f992643cdebe46208964d8bdbe8d3b,true,false,false,,TypeScript;JavaScript;Dockerfile,,compliance;fedramp;grc;grc-engineering;mcp-server
facebook/pyrefly,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T20:55:16Z,5464,false,false,1,1,0,1,0,0,0,0,0,0,935685654,facebook/pyrefly,false,11860,27,37,284,Rust,main,MIT,http://pyrefly.org/,5464,5464,195,876623,2025-02-19T21:09:33Z,2026-03-14T18:56:41Z,2026-03-14T18:56:44Z,,487,,,,,,,2026-03-14T18:56:41Z,2e2e100be972ef3b065f8912a603d17e95ef04a9,false,false,false,,Rust;Python;TypeScript;MDX;Shell;CSS;JavaScript;HTML;Thrift;Starlark,,code-quality;contributions-welcome;good-first-issue;hacktoberfest;ide;language-server;lsp;python;rust;type-check;type-checker;typecheck;typechecker;types;typing
fengshao1227/ccg-workflow,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T20:58:12Z,3618,false,false,0,0,0,0,0,0,0,0,0,0,1127793756,fengshao1227/ccg-workflow,false,186,2,1,247,Go,main,MIT,https://fengshao1227.github.io/ccg-workflow/,3618,3618,9,1043,2026-01-04T15:56:26Z,2026-03-12T09:20:38Z,2026-03-15T01:28:25Z,,14,,,,,,,2026-03-12T09:20:38Z,f3c3a2a917437d23488da0fe08a47208f1cea5cc,true,false,false,,Go;TypeScript;JavaScript;Shell,,agent-teams;ai;ccg;claude-code;cli;codex;gemini;llm;no-de;nodejs;opsxspec;prompt;workflow
firebase/genkit,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T20:59:12Z,5648,false,false,1,1,0,0,0,0,0,0,0,0,793795224,firebase/genkit,false,4924,478,142,686,TypeScript,main,Apache-2.0,https://genkit.dev,5648,5648,133,260675,2024-04-29T22:04:42Z,2026-03-14T02:44:32Z,2026-03-14T20:39:58Z,,911,,,,,,,2026-03-14T02:44:32Z,c6584047fefcffe7c9f0730fb2eecdc9f90fe5cc,false,false,false,,TypeScript;Python;Go;Shell;JavaScript;CSS;HTML;Just,,agents;ai;embedders;genkit;llm;multimodal;rag;vector-database
flet-dev/website,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T21:00:17Z,97,false,false,1,0,0,0,0,0,0,0,0,0,478640539,flet-dev/website,false,568,2,0,601,JavaScript,main,MIT,https://flet.dev,97,97,84,105229,2022-04-06T16:28:31Z,2026-02-24T19:18:28Z,2026-03-09T06:51:23Z,,9,,,,,,,2026-02-24T19:18:28Z,82587d72e4a436d627e110726b12a9f610fb3035,true,false,false,,JavaScript;CSS,,
freema/firefox-devtools-mcp,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T21:03:15Z,68,false,false,1,0,0,0,0,0,0,0,0,0,1072399993,freema/firefox-devtools-mcp,false,121,11,20,18,TypeScript,main,MIT,,68,68,4,721,2025-10-08T17:04:40Z,2026-02-27T10:19:59Z,2026-03-12T08:40:35Z,,2,,,,,,,2026-02-27T10:19:59Z,71752929703c548779947165f83cb4b8f828db83,true,false,false,,TypeScript;JavaScript;Dockerfile,,claude-code;firefox;mcp;mcp-server
futuresearch/everyrow-sdk,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T21:04:17Z,17,false,false,1,0,0,0,0,0,0,0,0,0,1134502076,futuresearch/everyrow-sdk,false,244,43,19,3,Python,main,MIT,https://everyrow.io,17,17,11,18033,2026-01-14T20:03:46Z,2026-03-13T20:10:53Z,2026-03-13T20:10:56Z,,3,,,,,,,2026-03-13T20:10:53Z,4b718df5ed46ff7a06bc378bb5d450ccc2120d9b,false,false,false,,Python;TypeScript;CSS;Dockerfile;Shell,,claude;claude-code;filtering;llm-agents;pandas-dataframe;ranking;semantic-analysis
gemini-cli-extensions/devops,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T21:06:12Z,24,false,false,1,1,0,1,0,0,0,0,0,0,1051260922,gemini-cli-extensions/devops,false,85,15,2,6,Go,main,Apache-2.0,,24,24,8,69577,2025-09-05T17:37:01Z,2026-03-15T00:48:40Z,2026-03-14T02:43:31Z,,4,,,,,,,2026-03-15T00:48:40Z,a8fd90586918e6bac7ffb0a4ac78e67c78b3db96,true,false,false,,Go;Shell,,
gitarbor/gitarbor-tui,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T21:10:19Z,37,false,false,0,0,0,0,0,0,0,0,0,0,1140327629,gitarbor/gitarbor-tui,false,149,5,3,3,TypeScript,main,MIT,https://gitarbor.com,37,37,1,16767,2026-01-23T05:58:12Z,2026-02-08T16:01:11Z,2026-03-10T01:11:24Z,,0,,,,,,,2026-02-08T16:01:11Z,5cee4206dd5f2c185a035c69473251b12589515f,false,false,false,,TypeScript;Vue;CSS;Shell;PowerShell,,git;git-client;lazygit;opentui;tui
gked2121/claude-skills,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T21:11:16Z,22,false,false,0,0,0,0,0,0,0,0,0,0,1081018756,gked2121/claude-skills,false,3,2,1,8,Python,main,MIT,,22,22,1,3656,2025-10-22T07:38:47Z,2025-11-07T05:37:10Z,2026-02-28T18:20:08Z,,0,,,,,,,2025-11-07T05:37:10Z,b3a018c2a13d7601ec96813730be760b4af56b92,true,false,false,,Python;HTML;JavaScript;Shell,,ai-skills;ai-tools;anthropic;automation;claude-ai;claude-code;developer-tools;marketing-automation;productivity;sales-automation
gmickel/gmickel-claude-marketplace,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T21:11:59Z,545,false,false,1,0,0,0,0,0,0,0,0,0,1123446919,gmickel/gmickel-claude-marketplace,false,541,12,72,37,Python,main,MIT,https://mickel.tech/apps/flow-next,545,545,7,5282,2025-12-26T22:27:07Z,2026-03-06T08:54:51Z,2026-03-12T22:46:50Z,,8,,,,,,,2026-03-06T08:54:51Z,cb72adc1f54e77ecd82a70e89f95260f4adb3437,true,false,false,,Python;TypeScript;Shell,,ai-agent;ai-workflow;anthropic;autonomous-agent;claude-code;claude-code-plugin;cli;code-review;execution;marketplace;planning;plugin;ralph-mode;workflow
go-johnnyhe/shadow,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T21:12:15Z,26,false,false,1,0,0,0,0,0,0,0,0,0,998194571,go-johnnyhe/shadow,false,110,1,34,0,Go,main,MIT,https://go-johnnyhe.github.io/shadow/,26,26,2,65008,2025-06-08T04:21:11Z,2026-03-14T19:23:15Z,2026-03-14T20:50:04Z,,1,,,,,,,2026-03-14T19:23:15Z,26a240c75493a3f9b6b92122db906a3c08b6f155,true,false,false,,Go;Swift;TypeScript;Astro;Shell;CSS;Vim Script;Lua;JavaScript,,
go-mizu/mizu,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T21:12:15Z,45,false,false,1,0,0,1,0,0,0,0,0,0,1087757431,go-mizu/mizu,false,1862,3,46,3,Go,main,MIT,https://docs.go-mizu.dev,45,45,2,36633,2025-11-01T15:27:58Z,2026-03-15T00:51:32Z,2026-03-12T04:21:50Z,,8,,,,,,,2026-03-15T00:51:32Z,ffd576ec517e74c9f50e803d41bb84d476de3469,true,false,false,,Go;TypeScript;HTML;CSS;JavaScript;Go Template;Python;Rust;Zig;Makefile;Swift;Shell;C;Dockerfile;Dart;Vue;Svelte,,framework;go
h3js/h3,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T21:19:04Z,5254,false,false,1,0,0,1,0,0,0,0,0,0,313641207,h3js/h3,false,1289,33,65,306,TypeScript,main,MIT,https://h3.dev,5254,5254,146,6617,2020-11-17T14:15:44Z,2026-03-14T22:02:33Z,2026-03-14T22:02:36Z,,71,,,,,,,2026-03-14T22:02:33Z,10bc7cee4842bae54c0e1f222c03ec5f4b400f1e,false,false,false,,TypeScript;JavaScript,,
hakoniwaa/Squirrel,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T21:20:06Z,94,false,false,0,0,0,0,0,0,0,0,0,0,1102017893,hakoniwaa/Squirrel,false,135,3,0,11,Rust,main,MIT,,94,94,2,156776,2025-11-22T17:04:40Z,2026-02-06T10:12:44Z,2026-03-14T04:53:55Z,,13,,,,,,,2026-02-06T10:12:44Z,30aa5c3c3771c9842e4eb4aaac58de347443712c,false,false,false,,Rust;HTML;Nix;Shell,,agent;agent-memory;ai-memory;claude-code-memory;mcp;memory;memory-mcp;vibe-coding
harlan-zw/skilld,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T21:22:49Z,219,false,false,1,0,0,0,0,0,0,0,0,0,1148941696,harlan-zw/skilld,false,297,3,58,4,TypeScript,main,MIT,,219,219,3,135134,2026-02-03T14:45:44Z,2026-03-14T13:36:27Z,2026-03-14T17:02:06Z,,8,,,,,,,2026-03-14T13:36:27Z,b2dbd6347c7637b716a74703eb00d2d30463e823,false,false,false,,TypeScript;JavaScript,,
heeyo-life/skillboss-skills,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T21:23:55Z,46,false,false,1,0,0,0,0,0,0,0,0,0,1149692757,heeyo-life/skillboss-skills,false,102,10,34,9,JavaScript,main,Apache-2.0,https://skillboss.co,46,46,5,367,2026-02-04T12:09:44Z,2026-03-14T15:52:18Z,2026-03-14T12:46:03Z,,0,,,,,,,2026-03-14T15:52:18Z,3ddf09a564a71d3d85a61098e4038b8ac5a89a86,true,false,false,,JavaScript;TypeScript;PowerShell;Shell;HTML;CSS,,agent-skills;ai-gateway;ai-skills;claude-code;codex;llm;mcp;mcp-server;openai-api;skillsmp
helenigtxu/blooket,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T21:24:04Z,129,false,false,0,0,0,0,0,0,0,0,0,0,1174978541,helenigtxu/blooket,false,6,1,0,1,Rust,main,MIT,,129,129,1,98,2026-03-07T04:11:09Z,2026-03-13T14:57:35Z,2026-03-14T16:49:11Z,,0,,,,,,,2026-03-13T14:57:35Z,526b1a5640dd9a6361ee6e945d97dfc07c588727,true,false,false,,Rust;Python;Shell;JavaScript,,ai;blooket;blooket-ai;blooket-api;blooket-bot;blooket-bots;blooket-claw;blooket-exploit;blooket-flooder;blooket-game;blooket-game-bot;blooket-gui;blooket-openclaw;blooket-utilities;openclaw;openclaw-blooket;skill-openclaw;skills-openclaw;solver-openclaw
helenigtxu/TradingView-Claw,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T21:24:01Z,461,false,false,0,0,0,0,0,0,0,0,0,0,1174547135,helenigtxu/TradingView-Claw,false,5,1,0,3,Python,main,MIT,,461,461,1,102,2026-03-06T15:10:35Z,2026-03-12T22:39:31Z,2026-03-14T22:45:44Z,,0,,,,,,,2026-03-12T22:39:31Z,7410521f744285a6835b314ce10af94ee8072c97,true,false,false,,Python;Shell;JavaScript,,ai-auto-trading;ai-trading;ai-trading-bots;al-trading;bot-trading;openclaw-skill;quantitave-trading;trading-api;trading-application;trading-calculator;trading-claw;trading-openclaw;trading-robots;trading-ui;tradingview;tradingview-claw;tradingview-openclaw;tradingview-skill;tradingview-skill-openclaw;tradingviewclaw
hhszzzz/MingAI,known_skill_repos.csv,False,SKILL.md,,master,master,,,,,,code_search,200,none,,,,2026-04-18T21:24:52Z,17,false,false,1,0,0,0,0,0,0,0,0,0,1127593436,hhszzzz/MingAI,false,276,2,0,5,TypeScript,master,Apache-2.0,https://mingai.fun,17,17,1,9020,2026-01-04T07:47:59Z,2026-03-13T15:12:23Z,2026-03-13T15:12:28Z,,0,,,,,,,2026-03-13T15:12:23Z,0ad1f211caf4db86484b93f22711470d8166c7cc,false,false,false,,TypeScript;JavaScript;PLpgSQL;CSS;Swift;Java;Dockerfile;HTML,,bazi;divination;fortune-teller;liuyao;mbti;mcp;skills;tarot;ziweidoushu
hzqst/CS2_VibeSignatures,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T21:32:00Z,22,false,false,1,0,0,0,0,0,0,0,0,0,1140248884,hzqst/CS2_VibeSignatures,false,666,4,0,2,Python,main,MIT,,22,22,3,2073,2026-01-23T02:45:56Z,2026-03-10T01:24:07Z,2026-03-10T21:23:21Z,,4,,,,,,,2026-03-10T01:24:07Z,f5524cf695ca1df2ffbbf0cb914a7a845c50ae00,true,false,false,,Python;C++,,
jackwener/bilibili-cli,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T21:37:00Z,455,false,false,1,0,0,0,0,0,0,0,0,0,1172405518,jackwener/bilibili-cli,false,81,1,0,47,Python,main,Apache-2.0,,455,455,3,1108,2026-03-04T09:17:54Z,2026-03-14T12:23:49Z,2026-03-15T01:12:03Z,,2,,,,,,,2026-03-14T12:23:49Z,dbe28551930df43b633baa52e9639832aeada967,true,false,false,,Python,,
jackwener/tg-cli,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T21:37:02Z,162,false,false,1,1,0,0,0,0,0,0,0,0,1175792045,jackwener/tg-cli,false,45,1,0,16,Python,main,Apache-2.0,,162,162,1,262,2026-03-08T07:06:26Z,2026-03-14T15:57:42Z,2026-03-15T01:28:56Z,,1,,,,,,,2026-03-14T15:57:42Z,85eddd7d85def0888cc1135b689d04e1316478d4,true,false,false,,Python,,
jackwener/twitter-cli,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T21:37:03Z,1854,false,false,1,0,0,0,0,0,0,0,0,0,1173308786,jackwener/twitter-cli,false,114,2,0,157,Python,main,Apache-2.0,,1854,1854,4,541,2026-03-05T08:18:37Z,2026-03-14T15:38:10Z,2026-03-15T01:09:51Z,,7,,,,,,,2026-03-14T15:38:10Z,165bb650483c1682643c30af09d62f27a4116eac,true,false,false,,Python,,
joeseesun/anything-to-notebooklm,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T21:42:58Z,539,false,false,1,0,0,0,0,0,0,0,0,0,1141853351,joeseesun/anything-to-notebooklm,false,7,1,2,71,Python,main,MIT,,539,539,1,50,2026-01-25T14:48:01Z,2026-01-25T15:17:30Z,2026-03-14T12:47:12Z,,1,,,,,,,2026-01-25T15:17:30Z,965051880b73873bb73d849eb6edd0c3eef20f03,true,false,false,,Python;Shell,,automation;claude;mcp;notebooklm;skill
josstei/maestro-gemini,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T21:44:02Z,109,false,false,1,1,0,1,0,0,0,0,0,0,1153318872,josstei/maestro-gemini,false,70,2,5,5,JavaScript,main,MIT,,109,109,1,752,2026-02-09T06:49:37Z,2026-03-15T01:22:18Z,2026-03-14T23:09:13Z,,4,,,,,,,2026-03-15T01:22:18Z,e43ca84913550b4763dbff8cfa8a101cfbda5167,true,false,false,,JavaScript,,agentic;ai-agents;ai-coding;cli-extension;code-review;developer-tools;gemini;gemini-cli;gemini-extension;multi-agent;orchestration;subagents
jwilger/eventcore,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T21:45:58Z,11,false,false,1,1,0,1,0,0,0,0,0,0,1009880356,jwilger/eventcore,false,384,2,30,1,Rust,main,MIT,https://jwilger.github.io/eventcore/,11,11,3,4009,2025-06-27T22:05:15Z,2026-03-13T15:39:26Z,2026-02-22T06:17:26Z,,21,,,,,,,2026-03-13T15:39:26Z,b166564439b56d3c2f41c162c33ec9c6d03282f8,false,false,false,,Rust;PLpgSQL;Nix;Shell,,
kaptinlin/gozod,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T21:47:05Z,18,false,false,1,0,0,0,0,0,0,0,0,0,998653898,kaptinlin/gozod,false,113,1,0,1,Go,main,MIT,,18,18,2,8792,2025-06-09T03:18:12Z,2026-03-01T03:22:46Z,2026-03-01T03:22:47Z,,0,,,,,,,2026-03-01T03:22:46Z,66a229e06ffe281143ded337e9a5f5fec2f043b5,false,false,false,,Go,,
leeovery/claude-laravel,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T22:00:06Z,36,false,false,1,0,0,0,0,0,0,0,0,0,1102351560,leeovery/claude-laravel,false,113,3,0,7,PHP,main,MIT,,36,36,3,444,2025-11-23T09:53:04Z,2026-01-20T16:20:48Z,2026-03-13T08:34:42Z,,0,,,,,,,2026-01-20T16:20:48Z,f815563ebf74295de3d30d131e138a2a97ba8244,true,false,false,,PHP;Python;Shell,,
lespaceman/athena-flow-cli,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T22:01:09Z,10,false,false,1,0,0,0,0,0,0,0,0,0,1141513601,lespaceman/athena-flow-cli,false,901,54,14,0,TypeScript,main,MIT,htttps://athenaflow.in,10,10,4,4130,2026-01-25T00:29:31Z,2026-03-10T20:18:55Z,2026-03-11T15:09:22Z,,1,,,,,,,2026-03-10T20:18:55Z,03e80a95cc582e2dbaa424fb7339dfa7ef0db1a4,false,false,false,,TypeScript;JavaScript,,ai;ai-agents;automation;claude-code;codex;llm;workflow;workflow-automation
letta-ai/letta,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T22:01:59Z,21577,false,false,1,1,0,0,0,0,0,0,0,0,703411624,letta-ai/letta,false,7287,66,175,2264,Python,main,Apache-2.0,https://docs.letta.com/,21577,21577,153,292846,2023-10-11T07:38:37Z,2026-03-13T06:05:31Z,2026-03-15T01:41:49Z,,79,,,,,,,2026-03-13T06:05:31Z,4cb2f21c65d571d807d7466335e51432826749ba,false,false,false,,Python;Go;Shell;TypeScript;C++;Java;Jinja;JavaScript;Dockerfile;Mako,,ai;ai-agents;llm;llm-agent
longbridge/longbridge-terminal,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T22:08:05Z,617,false,false,1,1,0,0,0,0,0,0,0,0,670015795,longbridge/longbridge-terminal,false,35,2,3,40,Rust,main,MIT,,617,617,2,265,2023-07-24T05:38:18Z,2026-03-13T11:03:28Z,2026-03-14T12:54:08Z,,1,,,,,,,2026-03-13T11:03:28Z,d52fceebd557ae0cb8943bb3a14a6aeb82284fe4,false,false,false,,Rust;Shell,,longbridge;ratatui;termainal;tui
mapbox/mcp-devkit-server,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T22:16:24Z,43,false,false,1,1,0,1,0,0,0,0,0,0,1027961562,mapbox/mcp-devkit-server,false,187,61,11,7,TypeScript,main,MIT,,43,43,7,89534,2025-07-28T19:56:35Z,2026-03-13T16:33:51Z,2026-03-05T16:32:51Z,,4,,,,,,,2026-03-13T16:33:51Z,961fec845765b2b86328686ec633d6549109e792,true,false,false,,TypeScript;JavaScript;Handlebars;Dockerfile;Shell,,
mark3labs/mcphost,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T22:17:27Z,1575,false,false,1,0,0,0,0,0,0,0,0,0,900381647,mark3labs/mcphost,false,247,31,62,231,Go,main,MIT,,1575,1575,25,1281,2024-12-08T16:27:27Z,2026-02-26T13:42:27Z,2026-03-14T00:38:39Z,,19,,,,,,,2026-02-26T13:42:27Z,7483bef1fa346d1b9b51a6226f7e34260841e90d,true,false,false,,Go;Shell,,
microsoft/PowerAppsCodeApps,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T22:29:15Z,341,false,false,1,0,0,1,0,0,0,0,0,0,980300859,microsoft/PowerAppsCodeApps,false,278,24,4,97,TypeScript,main,MIT,,341,341,20,21630,2025-05-08T22:54:28Z,2026-03-07T00:57:09Z,2026-03-13T22:41:37Z,,38,,,,,,,2026-03-07T00:57:09Z,6fd739c894e35a303718e9c5f61d58d7ebb01167,true,false,false,,TypeScript;CSS;JavaScript;HTML,,
mono424/spooky,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T22:40:20Z,17,false,false,1,0,0,0,0,0,0,0,0,0,1076774938,mono424/spooky,false,548,19,0,0,TypeScript,main,MIT,https://mono424.github.io/spooky/,17,17,2,125934,2025-10-15T10:24:35Z,2026-03-14T20:59:09Z,2026-03-14T20:59:10Z,,3,,,,,,,2026-03-14T20:59:09Z,c8346ac7dae8f561e9a9d4a96779b5d379193bfd,true,false,false,,TypeScript;Rust;MDX;JavaScript;SurrealQL;CSS;Astro;Dart;Go Template;Dockerfile;Shell;Vim Snippet;HTML,,
nirholas/agenti,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T22:48:13Z,42,false,false,1,0,0,0,0,0,0,0,0,0,253370253,nirholas/agenti,false,182,17,0,12,TypeScript,main,Apache-2.0,https://agenti.cash,42,42,4,183648,2020-04-06T01:45:19Z,2026-03-09T10:04:48Z,2026-03-13T02:39:05Z,,15,,,,,,,2026-03-09T10:04:48Z,05aa018934b1c58a54d54d58672d3d0a0b11ba5e,true,false,false,,TypeScript;HTML;Python;Go;JavaScript;Solidity;Shell;CSS;Rust;Java;MDX;Makefile;Ruby;Jinja;PHP;Dockerfile;HCL;PLpgSQL;JSON5;Go Template;Procfile,,api;automated;bot;claude;clawd;crypto;llm;mcp;payments;trade;trading;x402
ocrbase-hq/ocrbase,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T22:51:33Z,968,false,false,1,0,0,0,0,0,0,0,0,0,1137877076,ocrbase-hq/ocrbase,false,112,2,0,77,TypeScript,main,MIT,https://ocrbase.dev,968,968,3,3690,2026-01-20T00:42:56Z,2026-03-09T14:41:02Z,2026-03-14T20:31:28Z,,7,,,,,,,2026-03-09T14:41:02Z,8139fd1967b30e5d314cd3ab6b0ce855b75b9531,false,false,false,,TypeScript;MDX;CSS;Dockerfile;JavaScript,,ai;bun;document-processing;drizzle;elysia;json;markdown;ocr;paddleocr;pdf;react-hooks;self-hosted;typescript;websocket
open-pencil/open-pencil,known_skill_repos.csv,False,SKILL.md,,master,master,,,,,,code_search,200,none,,,,2026-04-18T22:57:25Z,2353,false,false,1,1,0,0,0,0,0,0,0,0,1168481509,open-pencil/open-pencil,false,817,55,16,208,TypeScript,master,MIT,https://openpencil.dev,2353,2353,7,9771,2026-02-27T12:48:35Z,2026-03-14T20:58:56Z,2026-03-15T01:08:59Z,,18,,,,,,,2026-03-14T20:58:56Z,c847eab75c656070b670d062418f4ccdd018f912,false,false,false,,TypeScript;Vue;Rust;JavaScript;HTML;CSS,,
openclaw-rocks/k8s-operator,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T22:58:29Z,198,false,false,1,1,0,0,0,0,0,0,0,0,1151230494,openclaw-rocks/k8s-operator,false,367,4,81,38,Go,main,Apache-2.0,https://openclaw.rocks,198,198,11,1634,2026-02-06T07:56:06Z,2026-03-14T21:38:19Z,2026-03-14T23:07:06Z,,4,,,,,,,2026-03-14T21:38:19Z,c8f9e369095faad918a1d75bbe13befa124e447e,false,false,false,,Go;Shell;Makefile;Go Template;Dockerfile,,kubernetes;kubernetes-operator;openclaw;openclaw-security
opendataloader-project/opendataloader-pdf,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T22:59:22Z,1966,false,false,1,1,0,1,0,0,0,0,0,0,982587624,opendataloader-project/opendataloader-pdf,false,469,5,49,137,Java,main,Apache-2.0,https://opendataloader.org,1966,1966,13,83954,2025-05-13T05:48:02Z,2026-03-13T06:31:15Z,2026-03-14T11:57:08Z,,10,,,,,,,2026-03-13T06:31:15Z,e574c3db47671f43bc613ba109be61be9f22158b,false,false,false,,Java;Python;MDX;JavaScript;TypeScript;Shell,,a11y;accessibility;ai;bounding-box;document-parsing;eaa;html;json;markdown;ocr;ocr-recognition;pdf;pdf-accessibility;pdf-converter;pdf-extraction;pdf-parser;pdf-ua;rag;tables;tagged-pdf
openguardrails/moltguard,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T22:59:26Z,14,false,false,0,0,0,0,0,0,0,0,0,0,1150675423,openguardrails/moltguard,false,23,1,0,4,TypeScript,main,MIT,https://moltguard.com,14,14,2,1025,2026-02-05T15:01:48Z,2026-02-23T10:10:49Z,2026-03-03T16:15:52Z,,3,,,,,,,2026-02-23T10:10:49Z,23095078706ae397801facd01afc21f43086fd08,true,false,false,,TypeScript;JavaScript,,clawdbot;moltbook;moltbot;openclaw;prompt-injection;security
optave/codegraph,known_skill_repos.csv,False,SKILL.md,,main,main,,,,,,code_search,200,none,,,,2026-04-18T23:02:23Z,27,false,false,1,1,0,1,0,0,0,0,0,0,1163218957,optave/codegraph,false,642,8,27,2,JavaScript,main,Apache-2.0,,27,27,3,8044,2026-02-21T09:31:55Z,2026-03-14T20:40:33Z,2026-03-14T20:35:09Z,,4,,,,,,,2026-03-14T20:40:33Z,52972f6f41383f316758e5b63e96185745eab17a,true,false,false,,JavaScript;Rust;Shell,,ai-agents;architecture;ci-cd;cli;code-analysis;code-quality;codeowners;complexity-metrics;dependency-graph;impact-analysis;incremental-builds;mcp-server;semantic-search;sqlite;static-analysis;tree-sitter
